811,874,89PiCet,3EtaEri,1,0.014970246160332858
813,951,87MuCet,57DelAri,0,0.013842662086479506
818,1003,1Tau1Eri,16Tau4Eri,0,0.012114991215955852
818,919,1Tau1Eri,11Tau3Eri,3,0.01215517832991494
834,1035,15EtaPer,1035,0,0.01624451444194988
834,915,15EtaPer,23GamPer,4,0.025476469946681034
838,999,41Ari,999,0,0.012525358621074392
838,887,41Ari,48EpsAri,1,0.022653860256141297
840,999,16Per,999,0,0.01233872609103307
840,936,16Per,26BetPer,1,0.01592285150451169
840,921,16Per,25RhoPer,4,0.01592285150451169
841,963,BetFor,AlpFor,1,0.01203423228472377
841,919,BetFor,11Tau3Eri,0,0.01203423228472377
841,897,BetFor,The1Eri,0,0.012277339903068441
854,915,18TauPer,23GamPer,1,0.021173338642832103
854,937,18TauPer,IotPer,2,0.019350974481992644
868,1355,868,EpsRet,0,0.011914489672789644
874,1101,3EtaEri,10Tau,0,0.014698644504901775
874,1084,3EtaEri,18EpsEri,2,0.021709615629848567
887,999,48EpsAri,999,0,0.012525358621074392
887,951,48EpsAri,57DelAri,2,0.014122302410163969
897,1008,The1Eri,1008,1,0.014264233908999264
897,1190,The1Eri,XXX,1,0.014385374109892546
911,1101,92AlpCet,10Tau,0,0.014846368338086825
915,1035,23GamPer,1035,1,0.01624451444194988
915,1017,23GamPer,33AlpPer,5,0.05901285366944784
919,963,11Tau3Eri,AlpFor,1,0.01777432995365945
919,1003,11Tau3Eri,16Tau4Eri,3,0.017422374639493508
921,999,25RhoPer,999,0,0.012277339903068443
921,936,25RhoPer,26BetPer,4,0.036883167401240015
936,941,26BetPer,27KapPer,3,0.024477523271652687
936,1220,26BetPer,45EpsPer,2,0.06081006262521798
936,1122,26BetPer,39DelPer,4,0.053933687300356054
937,1052,IotPer,35SigPer,0,0.013981783153338303
937,941,IotPer,27KapPer,2,0.019063114291611647
937,1017,IotPer,33AlpPer,1,0.019063114291611647
941,1052,27KapPer,35SigPer,0,0.014122302410163955
941,1017,27KapPer,33AlpPer,1,0.024477523271652687
951,999,57DelAri,999,0,0.012525358621074392
951,1156,57DelAri,23Tau,0,0.01370492529736495
999,1131,999,38OmiPer,0,0.012277339903068443
999,1142,999,17Tau,0,0.012277339903068443
999,1145,999,19Tau,0,0.012277339903068443
1003,1162,16Tau4Eri,26PiEri,0,0.012277339903068445
1003,1084,16Tau4Eri,18EpsEri,1,0.024723526470339388
1003,1088,16Tau4Eri,19Tau5Eri,3,0.01479728368625471
1008,1338,1008,GamDor,0,0.014122302410163969
1008,1190,1008,XXX,1,0.014264233908999264
1017,1052,33AlpPer,35SigPer,1,0.013981783153338303
1017,1261,33AlpPer,47LamPer,1,0.014995576820477712
1017,1122,33AlpPer,39DelPer,4,0.053933687300356054
1017,1087,33AlpPer,37PsiPer,1,0.01592285150451169
1030,1101,1OmiTau,10Tau,0,0.014920599561184763
1030,1038,1OmiTau,2XiTau,1,0.025476469946681006
1035,1155,1035,1155,0,0.01215517832991494
1038,1066,2XiTau,5Tau,1,0.017597472415623386
1052,1122,35SigPer,39DelPer,0,0.013981783153338303
1052,1135,35SigPer,41NuPer,0,0.013981783153338303
1052,1087,35SigPer,37PsiPer,1,0.013981783153338303
1066,1256,5Tau,37Tau,0,0.01370492529736494
1084,1162,18EpsEri,26PiEri,0,0.012277339903068445
1084,1136,18EpsEri,23DelEri,2,0.024477523271652674
1087,1122,37PsiPer,39DelPer,2,0.01592285150451169
1088,1162,19Tau5Eri,26PiEri,0,0.01252535862107438
1088,1173,19Tau5Eri,27Tau6Eri,3,0.01467381542543382
1101,1136,10Tau,23DelEri,0,0.014650048253515742
1122,1220,39DelPer,45EpsPer,3,0.053933687300356054
1122,1273,39DelPer,48Per,2,0.01925470177538693
1131,1203,38OmiPer,44ZetPer,4,0.023283740374897
1135,1220,41NuPer,45EpsPer,1,0.025222974835227226
1136,1162,23DelEri,26PiEri,1,0.012277339903068445
1136,1463,23DelEri,48NuEri,1,0.02061594162633813
1142,1156,17Tau,23Tau,22,0.016407774526292652
1142,1145,17Tau,19Tau,8,0.01455239054841613
1142,1149,17Tau,20Tau,13,0.022370771856165587
1145,1149,19Tau,20Tau,10,0.014407591843112355
1155,1603,1155,10BetCam,0,0.01191448967278964
1156,1256,23Tau,37Tau,0,0.013568559012200927
1156,1165,23Tau,25EtaTau,20,0.016244514441949878
1156,1178,23Tau,27Tau,2,0.016244514441949878
1162,1231,26PiEri,34GamEri,1,0.012277339903068445
1165,1178,25EtaTau,27Tau,20,0.03620552606500421
1165,1239,25EtaTau,35LamTau,1,0.03304120037588693
1173,1496,27Tau6Eri,54Eri,0,0.013704240079650837
1173,1347,27Tau6Eri,41Ups4Eri,2,0.015146284873046971
1175,1355,BetRet,EpsRet,0,0.011678566970395444
1175,2015,BetRet,DelDor,0,0.012651240568005309
1175,1336,BetRet,AlpRet,1,0.021067999523041434
1178,1256,27Tau,37Tau,0,0.013568559012200927
1178,1373,27Tau,61Del1Tau,2,0.0247235264703394
1190,1347,XXX,41Ups4Eri,0,0.014385374109892546
1190,1195,XXX,1195,2,0.014972452364364395
1195,1347,1195,41Ups4Eri,2,0.015764416484854493
1203,1256,44ZetPer,37Tau,0,0.01370492529736494
1203,1220,44ZetPer,45EpsPer,1,0.060204992392373514
1203,1228,44ZetPer,46XiPer,4,0.01906311429161163
1208,3340,GamHyi,TheCha,0,0.012651240568005309
1220,1454,45EpsPer,58Per,0,0.01545226012390951
1220,1228,45EpsPer,46XiPer,4,0.01906311429161163
1220,1641,45EpsPer,10EtaAur,1,0.04595925664904423
1228,1454,46XiPer,58Per,0,0.015298507566725511
1231,1325,34GamEri,40Omi2Eri,0,0.012155178329914943
1231,1496,34GamEri,54Eri,0,0.01356855901220093
1239,1256,35LamTau,37Tau,0,0.013568559012200927
1239,1320,35LamTau,49MuTau,0,0.014552390548416129
1239,1346,35LamTau,54GamTau,3,0.027507085587534282
1251,1320,38NuTau,49MuTau,0,0.014552390548416129
1256,1392,37Tau,69UpsTau,0,0.013568559012200927
1256,1387,37Tau,65Kap1Tau,0,0.013568559012200927
1256,1346,37Tau,54GamTau,0,0.01370492529736494
1256,1373,37Tau,61Del1Tau,1,0.01370492529736494
1261,1568,47LamPer,7Cam,0,0.0124007292204434
1261,1273,47LamPer,48Per,0,0.014995576820477712
1261,1303,47LamPer,51MuPer,2,0.014995576820477712
1273,1303,48Per,51MuPer,2,0.017422374639493525
1298,1325,38Omi1Eri,40Omi2Eri,0,0.012277339903068445
1298,1463,38Omi1Eri,48NuEri,1,0.01865469921940996
1303,1568,51MuPer,7Cam,0,0.0124007292204434
1325,1481,40Omi2Eri,53Eri,0,0.012155178329914943
1325,1560,40Omi2Eri,61OmeEri,0,0.012400729220443402
1325,1463,40Omi2Eri,48NuEri,0,0.012609413386812995
1326,1502,AlpHor,AlpCae,0,0.011914489672789642
1336,1355,AlpRet,EpsRet,1,0.011854917720857798
1338,1502,GamDor,AlpCae,0,0.011678566970395442
1338,1465,GamDor,AlpDor,2,0.014264233908999256
1346,1394,54GamTau,71Tau,1,0.01191448967278964
1346,1373,54GamTau,61Del1Tau,23,0.0247235264703394
1346,1412,54GamTau,78The2Tau,20,0.027598330423249287
1347,1393,41Ups4Eri,43Eri,3,0.02024191144580439
1355,1465,EpsRet,AlpDor,0,0.011795938519751562
1355,1922,EpsRet,BetDor,0,0.011795938519751562
1373,1394,61Del1Tau,71Tau,0,0.01191448967278964
1373,1389,61Del1Tau,68Del3Tau,4,0.014552390548416129
1373,1409,61Del1Tau,74EpsTau,19,0.0247235264703394
1389,1409,68Del3Tau,74EpsTau,4,0.014552390548416129
1389,1457,68Del3Tau,87AlpTau,0,0.014552390548416129
1392,1577,69UpsTau,3IotAur,0,0.014698644504901775
1393,1502,43Eri,AlpCae,0,0.011914489672789642
1393,1464,43Eri,52Ups2Eri,3,0.019448214745385394
1394,1412,71Tau,78The2Tau,1,0.01191448967278964
