15,21,21AlpAnd,11BetCas,0,8.406753941326756e-14
15,168,21AlpAnd,18AlpCas,0,6.311317483232667e-13
15,8781,21AlpAnd,54AlpPeg,0,3.3808082450032078e-09
15,8961,21AlpAnd,16LamAnd,0,1.2016294114247874e-08
15,39,21AlpAnd,88GamPeg,10,1.3267782690106546e-06
15,165,21AlpAnd,31DelAnd,3,0.0013578721419834705
15,8905,21AlpAnd,68UpsPeg,1,2.071891532351739e-05
15,8775,21AlpAnd,53BetPeg,7,1.2236196904806068e-06
21,8650,11BetCas,44EtaPeg,0,1.0151405115102298e-14
21,8238,11BetCas,8BetCep,0,2.637033053690336e-09
21,8974,11BetCas,35GamCep,0,8.97408407306416e-09
21,168,11BetCas,18AlpCas,12,0.01108289561999808
21,130,11BetCas,15KapCas,4,0.011926399056019325
21,153,11BetCas,17ZetCas,1,0.002137645441203357
21,264,11BetCas,27GamCas,8,0.0031549914549221835
21,8571,11BetCas,27DelCep,1,4.084841243526688e-06
21,8694,11BetCas,32IotCep,1,1.6552780199760832e-05
21,8961,11BetCas,16LamAnd,1,1.48828669254706e-06
25,8848,EpsPhe,GamTuc,0,7.882620909316596e-07
25,8747,EpsPhe,ZetGru,0,4.038851848389742e-06
25,191,EpsPhe,EtaPhe,0,5.801074805272363e-06
25,100,EpsPhe,KapPhe,2,0.07153352173221661
25,8937,EpsPhe,BetScl,1,9.308729743094573e-05
39,8709,88GamPeg,76DelAqr,0,6.511213979825824e-16
39,188,88GamPeg,16BetCet,0,1.0131556517014139e-14
39,402,88GamPeg,45TheCet,0,7.351450416400309e-13
39,334,88GamPeg,31EtaCet,0,1.2400105985715702e-12
39,74,88GamPeg,8IotCet,0,1.5376651818316723e-10
39,8905,88GamPeg,68UpsPeg,0,1.286777437385002e-06
39,8916,88GamPeg,10ThePsc,0,1.9709135074721315e-06
39,215,88GamPeg,34ZetAnd,0,8.740535489854413e-06
39,8969,88GamPeg,17IotPsc,1,9.961471761735545e-06
48,8937,7Cet,BetScl,0,2.7315671473577583e-09
48,8863,7Cet,GamScl,0,3.835604400417896e-08
48,8988,7Cet,105Ome2Aqr,2,0.0005013639671214813
74,8698,8IotCet,73LamAqr,0,1.3402514388312335e-09
74,8852,8IotCet,6GamPsc,0,1.1179312272246819e-08
74,8988,8IotCet,105Ome2Aqr,0,7.567009435021675e-05
74,188,8IotCet,16BetCet,3,7.57687474271724e-05
74,334,8IotCet,31EtaCet,1,2.0589351688873867e-05
77,705,ZetTuc,DelHyi,0,1.4132522798745997e-06
77,126,ZetTuc,Bet1Tuc,2,0.04465561169462241
77,9076,ZetTuc,EpsTuc,1,0.048311222934507674
98,4798,BetHyi,AlpMus,0,3.235317421335671e-16
98,5671,BetHyi,GamTrA,0,2.2011098387894634e-15
98,4037,BetHyi,OmeCar,0,3.5231356517978336e-15
98,6217,BetHyi,AlpTrA,0,6.928228638412862e-14
98,6102,BetHyi,GamAps,0,2.4344154203552814e-10
98,8502,BetHyi,AlpTuc,0,1.039456499475738e-09
98,8540,BetHyi,DelTuc,0,7.731542766526115e-08
98,9076,BetHyi,EpsTuc,0,2.532808636045492e-06
98,705,BetHyi,DelHyi,1,2.0427369808396488e-06
98,1208,BetHyi,GamHyi,1,1.0444142774314698e-06
98,8254,BetHyi,NuOct,1,2.9909620469683646e-05
99,8892,AlpPhe,98Aqr,0,1.7612258049128107e-11
99,188,AlpPhe,16BetCet,0,8.126669618878147e-11
99,8636,AlpPhe,BetGru,0,1.3358189446031429e-08
99,100,AlpPhe,KapPhe,2,0.7964662828839797
100,322,KapPhe,BetPhe,2,0.0010611603230092342
126,8502,Bet1Tuc,AlpTuc,0,8.226840007814165e-08
126,705,Bet1Tuc,DelHyi,0,1.2966424797280246e-06
126,8848,Bet1Tuc,GamTuc,1,3.20589522689942e-05
130,8819,15KapCas,33PiCep,0,6.794341681930811e-07
130,580,15KapCas,50Cas,0,3.714267068130243e-06
130,264,15KapCas,27GamCas,3,0.04162413315089838
153,269,17ZetCas,37MuAnd,0,1.4048994161241692e-07
153,168,17ZetCas,18AlpCas,1,0.09301218092865388
153,464,17ZetCas,51And,1,1.978172861987928e-05
153,8961,17ZetCas,16LamAnd,1,6.887012442625849e-06
154,8965,29PiAnd,17IotAnd,0,3.978686339262373e-07
154,165,29PiAnd,31DelAnd,3,0.07486714477136
154,269,29PiAnd,37MuAnd,3,0.0022634440501466823
154,337,29PiAnd,43BetAnd,1,0.0010469863231081181
163,271,30EpsAnd,38EtaAnd,0,0.0010193684180798232
163,165,30EpsAnd,31DelAnd,1,0.24614371678666172
163,215,30EpsAnd,34ZetAnd,2,0.005612318591145048
165,168,31DelAnd,18AlpCas,0,6.657584726159715e-12
165,544,31DelAnd,2AlpTri,0,1.8537767800152908e-07
165,337,31DelAnd,43BetAnd,2,0.0004885143830075863
168,337,18AlpCas,43BetAnd,0,4.4747573480881986e-10
168,603,18AlpCas,57Gam1And,0,4.203023384747389e-09
168,219,18AlpCas,24EtaCas,4,0.23069501493244787
168,343,18AlpCas,33TheCas,2,0.013234094837884066
188,429,16BetCet,GamPhe,0,4.458761811540707e-12
188,8728,16BetCet,24AlpPsA,0,9.083605025907251e-12
188,334,16BetCet,31EtaCet,2,0.00021166491378520375
188,509,16BetCet,52TauCet,1,1.7812467509015083e-06
191,338,EtaPhe,ZetPhe,1,0.01498904145058308
215,271,34ZetAnd,38EtaAnd,1,0.12267303371790166
219,603,24EtaCas,57Gam1And,0,4.337664241488218e-09
219,264,24EtaCas,27GamCas,3,0.058489824106760735
