boorong,1,1.0
boorong,2,0.8333333333333334
boorong,3,1.0
boorong,4,1.0
boorong,5,1.0
india,1,1.0
india,2,1.0
india,3,1.0
india,4,1.0
india,5,0.7142857142857143
india,6,0.8
india,7,1.0
india,8,1.0
india,9,0.75
india,10,1.0
india,11,0.875
india,12,0.5
india,13,0.3333333333333333
india,14,1.0
india,15,1.0
india,16,1.0
india,17,1.0
india,18,1.0
india,19,0.6666666666666666
indomalay,1,1.0
indomalay,2,0.75
indomalay,3,0.5
indomalay,4,0.7777777777777778
indomalay,5,1.0
indomalay,6,0.7142857142857143
indomalay,7,1.0
indomalay,8,0.7142857142857143
indomalay,9,1.0
indomalay,10,1.0
marshall,1,1.0
marshall,2,0.6
marshall,3,1.0
marshall,4,0.7142857142857143
marshall,5,0.4
marshall,6,0.2
marshall,7,0.16666666666666666
marshall,8,1.0
marshall,9,1.0
marshall,10,1.0
marshall,11,0.5555555555555556
marshall,12,0.75
marshall,13,0.6666666666666666
marshall,14,1.0
marshall,15,0.0
marshall,16,0.75
marshall,17,0.21428571428571427
marshall,18,1.0
marshall,19,1.0
marshall,20,1.0
marshall,21,1.0
marshall,22,0.5
marshall,23,1.0
marshall,24,0.2222222222222222
marshall,25,0.11764705882352941
marshall,26,1.0
marshall,27,0.6
marshall,28,0.6666666666666666
marshall,29,1.0
marshall,30,1.0
marshall,31,0.2727272727272727
marshall,32,1.0
marshall,33,1.0
marshall,34,0.3333333333333333
marshall,35,0.7142857142857143
marshall,36,0.5
marshall,37,1.0
marshall,38,0.6
pacariqtambo,1,0.7142857142857143
pacariqtambo,2,1.0
pacariqtambo,3,1.0
pacariqtambo,4,1.0
pacariqtambo,5,1.0
pacariqtambo,6,0.8
pacariqtambo,7,0.42857142857142855
pacariqtambo,8,1.0
anutan,1,0.3333333333333333
anutan,2,1.0
anutan,3,0.0
anutan,4,1.0
anutan,5,0.75
anutan,6,0.3076923076923077
anutan,7,1.0
anutan,8,1.0
anutan,9,0.3333333333333333
anutan,10,0.6
anutan,11,0.5
